row,col
205051,205445
205051,205446
205051,205447
205051,205448
205051,205485
205051,205486
205051,205487
205051,205524
205051,205525
205051,205526
205051,205608
205051,205609
205051,205610
205051,205965
205051,205966
205051,205967
205052,205005
205052,205006
205052,205007
205052,205041
205052,205042
205052,205043
205052,205050
205052,205051
205052,205052
205052,205257
205052,205258
205052,205259
205052,205311
205052,205312
205052,205313
205052,205443
205052,205444
205052,205445
205052,205446
205052,205447
205052,205448
205052,205485
205052,205486
205052,205487
205052,205524
205052,205525
205052,205526
205052,205608
205052,205609
205052,205610
205052,205965
205052,205966
205052,205967
205053,204846
205053,204847
205053,204848
205053,205053
205053,205054
205053,205055
205053,205161
205053,205162
205053,205163
205053,205176
205053,205177
205053,205178
205053,205212
205053,205213
205053,205214
205053,205299
205053,205300
205053,205301
205053,205428
205053,205429
205053,205430
205053,205605
205053,205606
205053,205607
205053,205638
205053,205639
205053,205640
205053,206211
205053,206212
205053,206213
205054,204846
205054,204847
205054,204848
205054,205053
205054,205054
205054,205055
205054,205161
205054,205162
205054,205163
205054,205176
205054,205177
205054,205178
205054,205212
205054,205213
205054,205214
205054,205299
205054,205300
205054,205301
205054,205428
205054,205429
205054,205430
205054,205605
205054,205606
205054,205607
205054,205638
205054,205639
205054,205640
205054,206211
205054,206212
205054,206213
205055,204846
205055,204847
205055,204848
205055,205053
205055,205054
205055,205055
205055,205161
205055,205162
205055,205163
205055,205176
205055,205177
205055,205178
205055,205212
205055,205213
205055,205214
205055,205299
205055,205300
205055,205301
205055,205428
205055,205429
205055,205430
205055,205605
205055,205606
205055,205607
205055,205638
205055,205639
205055,205640
205055,206211
205055,206212
205055,206213
205056,204870
205056,204871
205056,204872
205056,205056
205056,205057
205056,205058
205056,205134
205056,205135
205056,205136
205056,205203
205056,205204
205056,205205
205056,205677
205056,205678
205056,205679
205056,205974
205056,205975
205056,205976
205056,206151
205056,206152
205056,206153
205056,206547
205056,206548
205056,206549
205056,206589
205056,206590
205056,206591
205056,206601
205056,206602
205056,206603
205056,206775
205056,206776
205056,206777
205056,207174
205056,207175
205056,207176
205056,207522
205056,207523
205056,207524
205056,207906
205056,207907
205056,207908
205056,207924
205056,207925
205056,207926
205057,204870
205057,204871
205057,204872
205057,205056
205057,205057
205057,205058
205057,205134
205057,205135
205057,205136
205057,205203
205057,205204
205057,205205
205057,205677
205057,205678
205057,205679
205057,205974
205057,205975
205057,205976
205057,206151
205057,206152
205057,206153
205057,206547
205057,206548
205057,206549
205057,206589
205057,206590
205057,206591
205057,206601
205057,206602
205057,206603
205057,206775
205057,206776
205057,206777
205057,207174
205057,207175
205057,207176
205057,207522
205057,207523
205057,207524
205057,207906
205057,207907
205057,207908
205057,207924
205057,207925
205057,207926
205058,204870
205058,204871
205058,204872
205058,205056
205058,205057
205058,205058
205058,205134
205058,205135
205058,205136
205058,205203
205058,205204
205058,205205
205058,205677
205058,205678
205058,205679
205058,205974
205058,205975
205058,205976
205058,206151
205058,206152
205058,206153
205058,206547
205058,206548
205058,206549
205058,206589
205058,206590
205058,206591
205058,206601
205058,206602
205058,206603
205058,206775
205058,206776
205058,206777
205058,207174
205058,207175
205058,207176
205058,207522
205058,207523
205058,207524
205058,207906
205058,207907
205058,207908
205058,207924
205058,207925
205058,207926
205059,204816
205059,204817
205059,204818
205059,204861
205059,204862
205059,204863
205059,205059
205059,205060
205059,205061
205059,205194
205059,205195
205059,205196
205059,205215
205059,205216
205059,205217
205059,205308
205059,205309
205059,205310
205059,205350
205059,205351
205059,205352
205059,205437
205059,205438
205059,205439
205059,205482
205059,205483
205059,205484
205059,205515
205059,205516
205059,205517
205059,205626
205059,205627
205059,205628
205059,206079
205059,206080
205059,206081
205060,204816
205060,204817
205060,204818
205060,204861
205060,204862
205060,204863
205060,205059
205060,205060
205060,205061
205060,205194
205060,205195
205060,205196
205060,205215
205060,205216
205060,205217
205060,205308
205060,205309
205060,205310
205060,205350
205060,205351
205060,205352
205060,205437
205060,205438
205060,205439
205060,205482
205060,205483
205060,205484
205060,205515
205060,205516
205060,205517
205060,205626
205060,205627
205060,205628
205060,206079
205060,206080
205060,206081
205061,204816
205061,204817
205061,204818
205061,204861
205061,204862
205061,204863
205061,205059
205061,205060
205061,205061
205061,205194
205061,205195
205061,205196
205061,205215
205061,205216
205061,205217
205061,205308
205061,205309
205061,205310
205061,205350
205061,205351
205061,205352
205061,205437
205061,205438
205061,205439
205061,205482
205061,205483
205061,205484
205061,205515
205061,205516
205061,205517
205061,205626
205061,205627
205061,205628
205061,206079
205061,206080
205061,206081
205062,204924
205062,204925
205062,204926
205062,204945
205062,204946
205062,204947
205062,205014
205062,205015
205062,205016
205062,205062
205062,205063
205062,205064
205062,205131
205062,205132
205062,205133
205062,205185
205062,205186
205062,205187
205062,205230
205062,205231
205062,205232
205062,205380
205062,205381
205062,205382
205062,205449
205062,205450
205062,205451
205062,205671
205062,205672
205062,205673
205062,205980
205062,205981
205062,205982
205063,204924
205063,204925
205063,204926
205063,204945
205063,204946
205063,204947
205063,205014
205063,205015
205063,205016
205063,205062
205063,205063
205063,205064
205063,205131
205063,205132
205063,205133
205063,205185
205063,205186
205063,205187
205063,205230
205063,205231
205063,205232
205063,205380
205063,205381
205063,205382
205063,205449
205063,205450
205063,205451
205063,205671
205063,205672
205063,205673
205063,205980
205063,205981
205063,205982
205064,204924
205064,204925
205064,204926
205064,204945
205064,204946
205064,204947
205064,205014
205064,205015
205064,205016
205064,205062
205064,205063
205064,205064
205064,205131
205064,205132
205064,205133
205064,205185
205064,205186
205064,205187
205064,205230
205064,205231
205064,205232
205064,205380
205064,205381
205064,205382
205064,205449
205064,205450
205064,205451
205064,205671
205064,205672
205064,205673
205064,205980
205064,205981
205064,205982
205065,205035
205065,205036
205065,205037
205065,205065
205065,205066
205065,205067
205065,205101
205065,205102
205065,205103
205065,205302
205065,205303
205065,205304
205065,205419
205065,205420
205065,205421
205065,205476
205065,205477
205065,205478
205065,205845
205065,205846
205065,205847
205065,205875
205065,205876
205065,205877
205065,206076
205065,206077
205065,206078
205066,205035
205066,205036
205066,205037
205066,205065
205066,205066
205066,205067
205066,205101
205066,205102
205066,205103
205066,205302
205066,205303
205066,205304
205066,205419
205066,205420
205066,205421
205066,205476
205066,205477
205066,205478
205066,205845
205066,205846
205066,205847
205066,205875
205066,205876
205066,205877
205066,206076
205066,206077
205066,206078
205067,205035
205067,205036
205067,205037
205067,205065
205067,205066
205067,205067
205067,205101
205067,205102
205067,205103
205067,205302
205067,205303
205067,205304
205067,205419
205067,205420
205067,205421
205067,205476
205067,205477
205067,205478
205067,205845
205067,205846
205067,205847
205067,205875
205067,205876
205067,205877
205067,206076
205067,206077
205067,206078
205068,204903
205068,204904
205068,204905
205068,204912
205068,204913
205068,204914
205068,204948
205068,204949
205068,204950
205068,204957
205068,204958
205068,204959
205068,204972
205068,204973
205068,204974
205068,205017
205068,205018
205068,205019
205068,205068
205068,205069
205068,205070
205068,205161
205068,205162
205068,205163
205068,205251
205068,205252
205068,205253
205068,205266
205068,205267
205068,205268
205068,205296
205068,205297
205068,205298
205068,205383
205068,205384
205068,205385
205069,204903
205069,204904
205069,204905
205069,204912
205069,204913
205069,204914
205069,204948
205069,204949
205069,204950
205069,204957
205069,204958
205069,204959
205069,204972
205069,204973
205069,204974
205069,205017
205069,205018
205069,205019
205069,205068
205069,205069
205069,205070
205069,205161
205069,205162
205069,205163
205069,205251
205069,205252
205069,205253
205069,205266
205069,205267
205069,205268
205069,205296
205069,205297
205069,205298
205069,205383
205069,205384
205069,205385
205070,204903
205070,204904
205070,204905
205070,204912
205070,204913
205070,204914
205070,204948
205070,204949
205070,204950
205070,204957
205070,204958
205070,204959
205070,204972
205070,204973
205070,204974
205070,205017
205070,205018
205070,205019
205070,205068
205070,205069
205070,205070
205070,205161
205070,205162
205070,205163
205070,205251
205070,205252
205070,205253
205070,205266
205070,205267
205070,205268
205070,205296
205070,205297
205070,205298
205070,205383
205070,205384
205070,205385
205071,205071
205071,205072
205071,205073
205071,205503
205071,205504
205071,205505
205071,205950
205071,205951
205071,205952
205071,205962
205071,205963
205071,205964
205071,205965
205071,205966
205071,205967
205071,206175
205071,206176
205071,206177
205071,206322
205071,206323
205071,206324
205071,206604
205071,206605
205071,206606
205071,206811
205071,206812
205071,206813
205071,206883
205071,206884
205071,206885
205071,207645
205071,207646
205071,207647
205072,205071
205072,205072
205072,205073
205072,205503
205072,205504
205072,205505
205072,205950
205072,205951
205072,205952
205072,205962
205072,205963
205072,205964
205072,205965
205072,205966
205072,205967
205072,206175
205072,206176
205072,206177
205072,206322
205072,206323
205072,206324
205072,206604
205072,206605
205072,206606
205072,206811
205072,206812
205072,206813
205072,206883
205072,206884
205072,206885
205072,207645
205072,207646
205072,207647
205073,205071
205073,205072
205073,205073
205073,205503
205073,205504
205073,205505
205073,205950
205073,205951
205073,205952
205073,205962
205073,205963
205073,205964
205073,205965
205073,205966
205073,205967
205073,206175
205073,206176
205073,206177
205073,206322
205073,206323
205073,206324
205073,206604
205073,206605
205073,206606
205073,206811
205073,206812
205073,206813
205073,206883
205073,206884
205073,206885
205073,207645
205073,207646
205073,207647
205074,204810
205074,204811
205074,204812
205074,204816
205074,204817
205074,204818
205074,204855
205074,204856
205074,204857
205074,204987
205074,204988
205074,204989
205074,204990
205074,204991
205074,204992
205074,205020
205074,205021
205074,205022
205074,205074
205074,205075
205074,205076
205074,205215
205074,205216
205074,205217
205074,205233
205074,205234
205074,205235
205074,205509
205074,205510
205074,205511
205074,205704
205074,205705
205074,205706
205075,204810
205075,204811
205075,204812
205075,204816
205075,204817
205075,204818
205075,204855
205075,204856
205075,204857
205075,204987
205075,204988
205075,204989
205075,204990
205075,204991
205075,204992
205075,205020
205075,205021
205075,205022
205075,205074
205075,205075
205075,205076
205075,205215
205075,205216
205075,205217
205075,205233
205075,205234
205075,205235
205075,205509
205075,205510
205075,205511
205075,205704
205075,205705
205075,205706
205076,204810
205076,204811
205076,204812
205076,204816
205076,204817
205076,204818
205076,204855
205076,204856
205076,204857
205076,204987
205076,204988
205076,204989
205076,204990
205076,204991
205076,204992
205076,205020
205076,205021
205076,205022
205076,205074
205076,205075
205076,205076
205076,205215
205076,205216
205076,205217
205076,205233
205076,205234
205076,205235
205076,205509
205076,205510
205076,205511
205076,205704
205076,205705
205076,205706
205077,204885
205077,204886
205077,204887
205077,204954
205077,204955
205077,204956
205077,204987
205077,204988
205077,204989
205077,205005
205077,205006
205077,205007
205077,205077
205077,205078
205077,205079
205077,205284
205077,205285
205077,205286
205077,205302
205077,205303
205077,205304
205077,205305
205077,205306
205077,205307
205077,205473
205077,205474
205077,205475
205077,205587
205077,205588
205077,205589
205077,205596
205077,205597
205077,205598
205077,206031
205077,206032
205077,206033
205078,204885
205078,204886
205078,204887
205078,204954
205078,204955
205078,204956
205078,204987
205078,204988
205078,204989
205078,205005
205078,205006
205078,205007
205078,205077
205078,205078
205078,205079
205078,205284
205078,205285
205078,205286
205078,205302
205078,205303
205078,205304
205078,205305
205078,205306
205078,205307
205078,205473
205078,205474
205078,205475
205078,205587
205078,205588
205078,205589
205078,205596
205078,205597
205078,205598
205078,206031
205078,206032
205078,206033
205079,204885
205079,204886
205079,204887
205079,204954
205079,204955
205079,204956
205079,204987
205079,204988
205079,204989
205079,205005
205079,205006
205079,205007
205079,205077
205079,205078
205079,205079
205079,205284
205079,205285
205079,205286
205079,205302
205079,205303
205079,205304
205079,205305
205079,205306
205079,205307
205079,205473
205079,205474
205079,205475
205079,205587
205079,205588
205079,205589
205079,205596
205079,205597
205079,205598
205079,206031
205079,206032
205079,206033
205080,204939
205080,204940
205080,204941
205080,205080
205080,205081
205080,205082
205080,205095
205080,205096
205080,205097
205080,205209
205080,205210
205080,205211
205080,205665
205080,205666
205080,205667
205080,205704
205080,205705
205080,205706
205080,205737
205080,205738
205080,205739
205080,206040
205080,206041
205080,206042
205080,206697
205080,206698
205080,206699
205081,204939
205081,204940
205081,204941
205081,205080
205081,205081
205081,205082
205081,205095
205081,205096
205081,205097
205081,205209
205081,205210
205081,205211
205081,205665
205081,205666
205081,205667
205081,205704
205081,205705
205081,205706
205081,205737
205081,205738
205081,205739
205081,206040
205081,206041
205081,206042
205081,206697
205081,206698
205081,206699
205082,204939
205082,204940
205082,204941
205082,205080
205082,205081
205082,205082
205082,205095
205082,205096
205082,205097
205082,205209
205082,205210
205082,205211
205082,205665
205082,205666
205082,205667
205082,205704
205082,205705
205082,205706
205082,205737
205082,205738
205082,205739
205082,206040
205082,206041
205082,206042
205082,206697
205082,206698
205082,206699
205083,204849
205083,204850
205083,204851
205083,204873
205083,204874
205083,204875
205083,204933
205083,204934
205083,204935
205083,204966
205083,204967
205083,204968
205083,205044
205083,205045
205083,205046
205083,205083
205083,205084
205083,205085
205083,205227
205083,205228
205083,205229
205083,205326
205083,205327
205083,205328
205083,205329
205083,205330
205083,205331
205083,205416
205083,205417
205083,205418
205083,205482
205083,205483
205083,205484
205083,205650
205083,205651
205083,205652
205083,205680
205083,205681
205083,205682
205083,205920
205083,205921
205083,205922
205084,204849
205084,204850
205084,204851
205084,204873
205084,204874
205084,204875
205084,204933
205084,204934
205084,204935
205084,204966
205084,204967
205084,204968
205084,205044
205084,205045
205084,205046
205084,205083
205084,205084
205084,205085
205084,205227
205084,205228
205084,205229
205084,205326
205084,205327
205084,205328
205084,205329
205084,205330
205084,205331
205084,205416
205084,205417
205084,205418
205084,205482
205084,205483
205084,205484
205084,205650
205084,205651
205084,205652
205084,205680
205084,205681
205084,205682
205084,205920
205084,205921
205084,205922
205085,204849
205085,204850
205085,204851
205085,204873
205085,204874
205085,204875
205085,204933
205085,204934
205085,204935
205085,204966
205085,204967
205085,204968
205085,205044
205085,205045
205085,205046
205085,205083
205085,205084
205085,205085
205085,205227
205085,205228
205085,205229
205085,205326
205085,205327
205085,205328
205085,205329
205085,205330
205085,205331
205085,205416
205085,205417
205085,205418
205085,205482
205085,205483
205085,205484
205085,205650
205085,205651
205085,205652
205085,205680
205085,205681
205085,205682
205085,205920
205085,205921
205085,205922
205086,204975
205086,204976
205086,204977
205086,205005
205086,205006
205086,205007
205086,205086
205086,205087
205086,205088
205086,205095
205086,205096
205086,205097
205086,205143
205086,205144
205086,205145
205086,205281
205086,205282
205086,205283
205086,205305
205086,205306
205086,205307
205086,205389
205086,205390
205086,205391
205086,205446
205086,205447
205086,205448
205086,205524
205086,205525
205086,205526
205086,205587
205086,205588
205086,205589
205086,205590
205086,205591
205086,205592
205086,205755
205086,205756
205086,205757
205086,206748
205086,206749
205086,206750
205087,204975
205087,204976
205087,204977
205087,205005
205087,205006
205087,205007
205087,205086
205087,205087
205087,205088
205087,205095
205087,205096
205087,205097
205087,205143
205087,205144
205087,205145
205087,205281
205087,205282
205087,205283
205087,205305
205087,205306
205087,205307
205087,205389
205087,205390
205087,205391
205087,205446
205087,205447
205087,205448
205087,205524
205087,205525
205087,205526
205087,205587
205087,205588
205087,205589
205087,205590
205087,205591
205087,205592
205087,205755
205087,205756
205087,205757
205087,206748
205087,206749
205087,206750
205088,204975
205088,204976
205088,204977
205088,205005
205088,205006
205088,205007
205088,205086
205088,205087
205088,205088
205088,205095
205088,205096
205088,205097
205088,205143
205088,205144
205088,205145
205088,205281
205088,205282
205088,205283
205088,205305
205088,205306
205088,205307
205088,205389
205088,205390
205088,205391
205088,205446
205088,205447
205088,205448
205088,205524
205088,205525
205088,205526
205088,205587
205088,205588
205088,205589
205088,205590
205088,205591
205088,205592
205088,205755
205088,205756
205088,205757
205088,206748
205088,206749
205088,206750
205089,204918
205089,204919
205089,204920
205089,205089
205089,205090
205089,205091
205089,205104
205089,205105
205089,205106
205089,205335
205089,205336
205089,205337
205089,205386
205089,205387
205089,205388
205089,205497
205089,205498
205089,205499
205089,205581
205089,205582
205089,205583
205089,205593
205089,205594
205089,205595
205089,205596
205089,205597
205089,205598
205089,205692
205089,205693
205089,205694
205089,205860
205089,205861
205089,205862
205090,204918
205090,204919
205090,204920
205090,205089
205090,205090
205090,205091
205090,205104
205090,205105
205090,205106
205090,205335
205090,205336
205090,205337
205090,205386
205090,205387
205090,205388
205090,205497
205090,205498
205090,205499
205090,205581
205090,205582
205090,205583
205090,205593
205090,205594
205090,205595
205090,205596
205090,205597
205090,205598
205090,205692
205090,205693
205090,205694
205090,205860
205090,205861
205090,205862
205091,204918
205091,204919
205091,204920
205091,205089
205091,205090
205091,205091
205091,205104
205091,205105
205091,205106
205091,205335
205091,205336
205091,205337
205091,205386
205091,205387
205091,205388
205091,205497
205091,205498
205091,205499
205091,205581
205091,205582
205091,205583
205091,205593
205091,205594
205091,205595
205091,205596
205091,205597
205091,205598
205091,205692
205091,205693
205091,205694
205091,205860
205091,205861
205091,205862
205092,204852
205092,204853
205092,204854
205092,204888
205092,204889
205092,204890
205092,204897
205092,204898
205092,204899
205092,205092
205092,205093
205092,205094
205092,205149
205092,205150
205092,205151
205092,205215
205092,205216
205092,205217
205092,205308
205092,205309
205092,205310
205092,205386
205092,205387
205092,205388
205092,205497
205092,205498
205092,205499
205092,205716
205092,205717
205092,205718
205092,205767
205092,205768
205092,205769
205093,204852
205093,204853
205093,204854
205093,204888
205093,204889
205093,204890
205093,204897
205093,204898
205093,204899
205093,205092
205093,205093
205093,205094
205093,205149
205093,205150
205093,205151
205093,205215
205093,205216
205093,205217
205093,205308
205093,205309
205093,205310
205093,205386
205093,205387
205093,205388
205093,205497
205093,205498
205093,205499
205093,205716
205093,205717
205093,205718
205093,205767
205093,205768
205093,205769
205094,204852
205094,204853
205094,204854
205094,204888
205094,204889
205094,204890
205094,204897
205094,204898
205094,204899
205094,205092
205094,205093
205094,205094
205094,205149
205094,205150
205094,205151
205094,205215
205094,205216
205094,205217
205094,205308
205094,205309
205094,205310
205094,205386
205094,205387
205094,205388
205094,205497
205094,205498
205094,205499
205094,205716
205094,205717
205094,205718
205094,205767
205094,205768
205094,205769
205095,204975
205095,204976
205095,204977
205095,205080
205095,205081
205095,205082
205095,205086
205095,205087
205095,205088
205095,205095
205095,205096
205095,205097
205095,205209
205095,205210
205095,205211
205095,205233
205095,205234
205095,205235
205095,205281
205095,205282
205095,205283
205095,205305
205095,205306
205095,205307
205095,205389
205095,205390
205095,205391
205095,205512
205095,205513
205095,205514
205095,205665
205095,205666
205095,205667
205095,205737
205095,205738
205095,205739
205095,206070
205095,206071
205095,206072
205096,204975
205096,204976
205096,204977
205096,205080
205096,205081
205096,205082
205096,205086
205096,205087
205096,205088
205096,205095
205096,205096
205096,205097
205096,205209
205096,205210
205096,205211
205096,205233
205096,205234
205096,205235
205096,205281
205096,205282
205096,205283
205096,205305
205096,205306
205096,205307
205096,205389
205096,205390
205096,205391
205096,205512
205096,205513
205096,205514
205096,205665
205096,205666
205096,205667
205096,205737
205096,205738
205096,205739
205096,206070
205096,206071
205096,206072
205097,204975
205097,204976
205097,204977
205097,205080
205097,205081
205097,205082
205097,205086
205097,205087
205097,205088
205097,205095
205097,205096
205097,205097
205097,205209
205097,205210
205097,205211
205097,205233
205097,205234
205097,205235
205097,205281
205097,205282
205097,205283
205097,205305
205097,205306
205097,205307
205097,205389
205097,205390
205097,205391
205097,205512
205097,205513
205097,205514
205097,205665
205097,205666
205097,205667
205097,205737
205097,205738
205097,205739
205097,206070
205097,206071
205097,206072
205098,204840
205098,204841
205098,204842
205098,204969
205098,204970
205098,204971
205098,205098
205098,205099
205098,205100
205098,205104
205098,205105
205098,205106
205098,205119
205098,205120
205098,205121
205098,205152
205098,205153
205098,205154
205098,205221
205098,205222
205098,205223
205098,205242
205098,205243
205098,205244
205098,205470
205098,205471
205098,205472
205098,205620
205098,205621
205098,205622
205098,205623
205098,205624
205098,205625
205098,205833
205098,205834
205098,205835
205099,204840
205099,204841
205099,204842
205099,204969
205099,204970
205099,204971
205099,205098
205099,205099
205099,205100
205099,205104
205099,205105
205099,205106
205099,205119
205099,205120
205099,205121
205099,205152
205099,205153
205099,205154
205099,205221
205099,205222
205099,205223
205099,205242
205099,205243
205099,205244
205099,205470
205099,205471
205099,205472
205099,205620
205099,205621
205099,205622
205099,205623
205099,205624
205099,205625
205099,205833
205099,205834
205099,205835
205100,204840
205100,204841
205100,204842
205100,204969
205100,204970
205100,204971
205100,205098
205100,205099
205100,205100
205100,205104
205100,205105
205100,205106
205100,205119
205100,205120
205100,205121
205100,205152
205100,205153
205100,205154
205100,205221
205100,205222
205100,205223
205100,205242
205100,205243
205100,205244
205100,205470
205100,205471
205100,205472
205100,205620
205100,205621
205100,205622
205100,205623
205100,205624
205100,205625
205100,205833
205100,205834
205100,205835
205101,204858
205101,204859
205101,204860
205101,205002
205101,205003
205101,205004
205101,205038
205101,205039
205101,205040
205101,205065
205101,205066
205101,205067
205101,205101
205101,205102
205101,205103
205101,205158
205101,205159
205101,205160
205101,205221
205101,205222
205101,205223
205101,205476
205101,205477
205101,205478
205101,205602
205101,205603
205101,205604
205101,205875
205101,205876
205101,205877
205101,206076
205101,206077
205101,206078
205102,204858
205102,204859
205102,204860
205102,205002
205102,205003
205102,205004
205102,205038
205102,205039
205102,205040
205102,205065
205102,205066
205102,205067
205102,205101
205102,205102
205102,205103
205102,205158
205102,205159
205102,205160
205102,205221
205102,205222
205102,205223
205102,205476
205102,205477
205102,205478
205102,205602
205102,205603
205102,205604
205102,205875
205102,205876
205102,205877
205102,206076
205102,206077
205102,206078
205103,204858
205103,204859
205103,204860
205103,205002
205103,205003
205103,205004
205103,205038
205103,205039
205103,205040
205103,205065
205103,205066
205103,205067
205103,205101
205103,205102
205103,205103
205103,205158
205103,205159
205103,205160
205103,205221
205103,205222
205103,205223
205103,205476
205103,205477
205103,205478
205103,205602
205103,205603
205103,205604
205103,205875
205103,205876
205103,205877
205103,206076
205103,206077
205103,206078
205104,204915
205104,204916
205104,204917
205104,204918
205104,204919
205104,204920
205104,205089
205104,205090
205104,205091
205104,205098
205104,205099
205104,205100
205104,205104
205104,205105
205104,205106
205104,205119
205104,205120
205104,205121
205104,205221
205104,205222
205104,205223
205104,205335
205104,205336
205104,205337
205104,205362
205104,205363
205104,205364
205104,205419
205104,205420
205104,205421
205104,205581
205104,205582
205104,205583
205104,205593
205104,205594
205104,205595
205105,204915
205105,204916
205105,204917
205105,204918
205105,204919
205105,204920
205105,205089
205105,205090
205105,205091
205105,205098
205105,205099
205105,205100
205105,205104
205105,205105
205105,205106
205105,205119
205105,205120
205105,205121
205105,205221
205105,205222
205105,205223
205105,205335
205105,205336
205105,205337
205105,205362
205105,205363
205105,205364
205105,205419
205105,205420
205105,205421
205105,205581
205105,205582
205105,205583
205105,205593
205105,205594
205105,205595
205106,204915
205106,204916
205106,204917
205106,204918
205106,204919
205106,204920
205106,205089
205106,205090
205106,205091
205106,205098
205106,205099
205106,205100
205106,205104
205106,205105
205106,205106
205106,205119
205106,205120
205106,205121
205106,205221
205106,205222
205106,205223
205106,205335
205106,205336
205106,205337
205106,205362
205106,205363
205106,205364
205106,205419
205106,205420
205106,205421
205106,205581
205106,205582
205106,205583
205106,205593
205106,205594
205106,205595
205107,204804
205107,204805
205107,204806
205107,204819
205107,204820
205107,204821
205107,204891
205107,204892
205107,204893
205107,204927
205107,204928
205107,204929
205107,204981
205107,204982
205107,204983
205107,205107
205107,205108
205107,205109
205107,205125
205107,205126
205107,205127
205107,205128
205107,205129
205107,205130
205107,205293
205107,205294
205107,205295
205107,205317
205107,205318
205107,205319
205107,205413
205107,205414
205107,205415
205108,204804
205108,204805
205108,204806
205108,204819
205108,204820
205108,204821
205108,204891
205108,204892
205108,204893
205108,204927
205108,204928
205108,204929
205108,204981
205108,204982
205108,204983
205108,205107
205108,205108
205108,205109
205108,205125
205108,205126
205108,205127
205108,205128
205108,205129
205108,205130
205108,205293
205108,205294
205108,205295
205108,205317
205108,205318
205108,205319
205108,205413
205108,205414
205108,205415
205109,204804
205109,204805
205109,204806
205109,204819
205109,204820
205109,204821
205109,204891
205109,204892
205109,204893
205109,204927
205109,204928
205109,204929
205109,204981
205109,204982
205109,204983
205109,205107
205109,205108
205109,205109
205109,205125
205109,205126
205109,205127
205109,205128
205109,205129
205109,205130
205109,205293
205109,205294
205109,205295
205109,205317
205109,205318
205109,205319
205109,205413
205109,205414
205109,205415
205110,204813
205110,204814
205110,204815
205110,204831
205110,204832
205110,204833
205110,204996
205110,204997
205110,204998
205110,205029
205110,205030
205110,205031
205110,205110
205110,205111
205110,205112
205110,205272
205110,205273
205110,205274
205110,205428
205110,205429
205110,205430
205110,205452
205110,205453
205110,205454
205110,205494
205110,205495
205110,205496
205110,205647
205110,205648
205110,205649
205110,205728
205110,205729
205110,205730
205111,204813
205111,204814
205111,204815
205111,204831
205111,204832
205111,204833
205111,204996
205111,204997
205111,204998
205111,205029
205111,205030
205111,205031
205111,205110
205111,205111
205111,205112
205111,205272
205111,205273
205111,205274
205111,205428
205111,205429
205111,205430
205111,205452
205111,205453
205111,205454
205111,205494
205111,205495
205111,205496
205111,205647
205111,205648
205111,205649
205111,205728
205111,205729
205111,205730
205112,204813
205112,204814
205112,204815
205112,204831
205112,204832
205112,204833
205112,204996
205112,204997
205112,204998
205112,205029
205112,205030
205112,205031
205112,205110
205112,205111
205112,205112
205112,205272
205112,205273
205112,205274
205112,205428
205112,205429
205112,205430
205112,205452
205112,205453
205112,205454
205112,205494
205112,205495
205112,205496
205112,205647
205112,205648
205112,205649
205112,205728
205112,205729
205112,205730
205113,204873
205113,204874
205113,204875
205113,204900
205113,204901
205113,204902
205113,204933
205113,204934
205113,204935
205113,204984
205113,204985
205113,204986
205113,204999
205113,205000
205113,205001
205113,205008
205113,205009
205113,205010
205113,205113
205113,205114
205113,205115
205113,205269
205113,205270
205113,205271
205113,205353
205113,205354
205113,205355
205113,205467
205113,205468
205113,205469
205113,205599
205113,205600
205113,205601
205114,204873
205114,204874
205114,204875
205114,204900
205114,204901
205114,204902
205114,204933
205114,204934
205114,204935
205114,204984
205114,204985
205114,204986
205114,204999
205114,205000
205114,205001
205114,205008
205114,205009
205114,205010
205114,205113
205114,205114
205114,205115
205114,205269
205114,205270
205114,205271
205114,205353
205114,205354
205114,205355
205114,205467
205114,205468
205114,205469
205114,205599
205114,205600
205114,205601
205115,204873
205115,204874
205115,204875
205115,204900
205115,204901
205115,204902
205115,204933
205115,204934
205115,204935
205115,204984
205115,204985
205115,204986
205115,204999
205115,205000
205115,205001
205115,205008
205115,205009
205115,205010
205115,205113
205115,205114
205115,205115
205115,205269
205115,205270
205115,205271
205115,205353
205115,205354
205115,205355
205115,205467
205115,205468
205115,205469
205115,205599
205115,205600
205115,205601
205116,204840
205116,204841
205116,204842
205116,204864
205116,204865
205116,204866
205116,204969
205116,204970
205116,204971
205116,204993
205116,204994
205116,204995
205116,205008
205116,205009
205116,205010
205116,205116
205116,205117
205116,205118
205116,205152
205116,205153
205116,205154
205116,205173
205116,205174
205116,205175
205116,205272
205116,205273
205116,205274
205116,205530
205116,205531
205116,205532
205116,205575
205116,205576
205116,205577
205116,205623
205116,205624
205116,205625
205116,205719
205116,205720
205116,205721
205117,204840
205117,204841
205117,204842
205117,204864
205117,204865
205117,204866
205117,204969
205117,204970
205117,204971
205117,204993
205117,204994
205117,204995
205117,205008
205117,205009
205117,205010
205117,205116
205117,205117
205117,205118
205117,205152
205117,205153
205117,205154
205117,205173
205117,205174
205117,205175
205117,205272
205117,205273
205117,205274
205117,205530
205117,205531
205117,205532
205117,205575
205117,205576
205117,205577
205117,205623
205117,205624
205117,205625
205117,205719
205117,205720
205117,205721
205118,204840
205118,204841
205118,204842
205118,204864
205118,204865
205118,204866
205118,204969
205118,204970
205118,204971
205118,204993
205118,204994
205118,204995
205118,205008
205118,205009
205118,205010
205118,205116
205118,205117
205118,205118
